metric,n,mean,median,q25,q75,iqr,std,ci95_low,ci95_high,label,model,weight_path,eval_seed
ssim_all,19,0.8802415383489508,0.88175368309021,0.8688285052776337,0.8917845189571381,0.022956013679504395,0.013694244105923237,0.873641123969258,0.8868419527286436,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1339
ssim_known,19,0.9125138427081861,0.9128077030181885,0.9105101525783539,0.9150948226451874,0.004584670066833496,0.003305858187650446,0.9109204700656205,0.9141072153507518,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1339
ssim_missing,19,0.8683396828802008,0.8710979223251343,0.8525158166885376,0.8858517408370972,0.03333592414855957,0.019578400971326425,0.8589031956741168,0.8777761700862848,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1339
mae_all,19,0.0035316237113683633,0.003385240212082863,0.0013521953951567411,0.005382869392633438,0.004030673997476697,0.00208025523577804,0.002528972782594438,0.004534274640142289,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1340
mae_known,19,1.0102593425563212e-09,1.1618987993955443e-09,6.946602459922957e-10,1.283879669244925e-09,5.892194232526293e-10,4.3479902707541956e-10,8.006929197302695e-10,1.2198257653823729e-09,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1340
mae_missing,19,0.004838450358396298,0.00473181065171957,0.0018585664220154285,0.007387069519609213,0.005528503097593784,0.002848981462567911,0.0034652852484740844,0.006211615468318512,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1340
psnr_all,19,32.178746675190176,31.636247634887695,28.975308418273926,35.788774490356445,6.8134660720825195,4.0064586411772485,30.24769542312194,34.10979792725841,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1340
psnr_known,19,119.999805651213,119.99980926513672,119.999755859375,119.9998664855957,0.000110626220703125,9.441727811891626e-05,119.99976014354165,119.99985115888434,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1340
psnr_missing,19,30.819811871177272,30.181869506835938,27.655959129333496,34.406898498535156,6.75093936920166,4.027305650669093,28.878712682168576,32.76091106018597,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1340
rmse_all,19,0.026993792553089167,0.026193145662546158,0.016243926249444485,0.03558902256190777,0.019345096312463284,0.011157495882877703,0.02161605167910719,0.03237153342707114,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1340
rmse_known,19,1.0000227827109292e-06,1.0000226211559493e-06,1.0000156862588483e-06,1.0000287602451863e-06,1.3073986337985843e-11,1.0832069315918637e-11,1.0000175618206396e-06,1.0000280036012187e-06,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1340
rmse_missing,19,0.03158240628085638,0.030967531725764275,0.019044706597924232,0.041427602991461754,0.02238289639353752,0.013039288009768118,0.025297670634629326,0.03786714192708343,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1340
ssim_all,19,0.8798854288301969,0.8801885843276978,0.8671630322933197,0.8935251235961914,0.026362091302871704,0.013299698693429526,0.8734751792521479,0.886295678408246,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1340
ssim_known,19,0.9124582096150047,0.9133986830711365,0.9097886979579926,0.9153442680835724,0.005555570125579834,0.003325323123096404,0.9108554551738657,0.9140609640561437,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1340
ssim_missing,19,0.8678166207514311,0.8670669794082642,0.8504025340080261,0.8874446153640747,0.037042081356048584,0.019317392963346787,0.8585059353782747,0.8771273061245874,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1340
mae_all,19,0.003436353985881923,0.003471932141110301,0.0015879618003964424,0.005069427425041795,0.0034814656246453524,0.0018834981633488387,0.0025285369303851835,0.004344171041378663,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1341
mae_known,19,1.0198062781668027e-09,1.1223690865591607e-09,6.882578118538873e-10,1.3637360685159194e-09,6.754782566620321e-10,4.440939967194906e-10,8.057598233781983e-10,1.2338527329554071e-09,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1341
mae_missing,19,0.004701895293117942,0.0048529705964028835,0.0021531922975555062,0.0069737539160996675,0.004820561618544161,0.0025912170438438416,0.003452968656145369,0.0059508219300905135,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1341
psnr_all,19,32.113087603920384,31.102813720703125,29.052921295166016,35.13486099243164,6.081939697265625,3.5379419357837927,30.407854175419914,33.818321032420855,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1341
psnr_known,19,119.99980364347759,119.99980926513672,119.99973678588867,119.99987030029297,0.000133514404296875,9.50819057875456e-05,119.99975781546595,119.99984947148923,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1341
psnr_missing,19,30.753732882047956,29.888498306274414,27.761484146118164,33.81235122680664,6.050867080688477,3.53761633129127,29.04865638988935,32.45880937420657,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1341
rmse_all,19,0.026688185520470142,0.027852192521095276,0.01754850335419178,0.03527221083641052,0.017723707482218742,0.009916392984690488,0.021908637095265252,0.03146773394567503,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1341
rmse_known,19,1.000022920331838e-06,1.000022734842787e-06,1.0000154588851728e-06,1.0000307497648464e-06,1.5290879673557356e-11,1.0939447362241049e-11,1.0000176476869868e-06,1.000028192976689e-06,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1341
rmse_missing,19,0.031211662841470617,0.032031334936618805,0.020434338599443436,0.04092674143612385,0.020492402836680412,0.011624379650953049,0.0256088911945147,0.03681443448842653,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1341
ssim_all,19,0.8802416512840673,0.8805224895477295,0.8704134523868561,0.8898040056228638,0.01939055323600769,0.012155717347278355,0.8743827830651376,0.886100519502997,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1341
ssim_known,19,0.912440256068581,0.9133322834968567,0.9105608463287354,0.9146999418735504,0.0041390955448150635,0.0032020481530838593,0.9108969182610607,0.9139835938761014,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1341
ssim_missing,19,0.8684061891154239,0.8677300214767456,0.8558683395385742,0.8833479881286621,0.02747964859008789,0.017545781621857843,0.8599493930758549,0.8768629851549928,thesis_ablation_best_unet_usprobe_finetuned,baseline,runs\ultrasound_realism_compare\thesis_ablation_best_unet128_usprobe_20260531_114414\finetune\best_model.pt,1341

