slice_count,metric,n,mean,median,q25,q75,iqr,std,ci95_low,ci95_high
64,rmse_all_repeat_std,19,0.0006863557453024597,0.0006552601693332917,0.0004899529425134581,0.0008397032057244507,0.0003497502632109926,0.0002665968223724272,0.0005578601900635774,0.0008148513005413419
64,psnr_all_repeat_mean,19,45.39767556441458,45.04649829864502,42.908414363861084,47.5877103805542,4.679296016693115,3.261937355494267,43.82547208532301,46.96987904350615
64,psnr_all_repeat_std,19,1.1358354159465522,0.9599496972376153,0.7585239869238398,1.3434906529341246,0.5849666660102848,0.6373447420847992,0.8286450834287757,1.4430257484643287
64,ssim_all_repeat_mean,19,0.9083756341745979,0.9093552827835083,0.9062894247472286,0.9102957248687744,0.004006300121545792,0.002530611199872864,0.9071559186193722,0.9095953497298236
64,ssim_all_repeat_std,19,0.0004973960148379796,0.0004605454784215798,0.0003505636294919654,0.0005598389500693171,0.00020927532057735164,0.0002649554739525659,0.00036969156421419995,0.0006251004654617592
64,mae_known_repeat_mean,19,2.982903423077633e-10,3.3509729019387535e-10,2.2500579611312022e-10,3.71331574863798e-10,1.4632577875067776e-10,1.0763714307607434e-10,2.464109000068124e-10,3.501697846087142e-10
64,mae_known_repeat_std,19,1.4437989876668809e-11,1.4638202417320135e-11,1.0372803166033814e-11,1.782444162723164e-11,7.451638461197827e-12,4.544230410297845e-12,1.2247740928806529e-11,1.6628238824531088e-11
64,rmse_known_repeat_mean,19,1.0000054492078754e-06,1.00000586655824e-06,1.0000042323099478e-06,1.0000066268389673e-06,2.3945290195115376e-12,1.8953857399619702e-12,1.0000045356611914e-06,1.0000063627545593e-06
64,rmse_known_repeat_std,19,2.6933693823087444e-13,2.648823158373114e-13,2.009193016239639e-13,3.46256259555512e-13,1.4533695793154812e-13,9.094751179677783e-14,2.2550164071335074e-13,3.1317223574839815e-13
64,psnr_known_repeat_mean,19,119.99995171396355,119.99995231628418,119.99993801116943,119.99996423721313,2.6226043701171875e-05,1.840262124508317e-05,119.99994284418403,119.99996058374307
64,psnr_known_repeat_std,19,2.109027908091715e-06,2.6973983046972182e-06,0.0,3.740155103275457e-06,3.740155103275457e-06,2.313577583325457e-06,9.939192075748747e-07,3.2241366086085555e-06
64,ssim_known_repeat_mean,19,0.9121414340640369,0.9137609302997589,0.9086411595344543,0.9148353859782219,0.006194226443767548,0.003808609403581502,0.9103057430920058,0.913977125036068
64,ssim_known_repeat_std,19,0.0004174530213641725,0.0003798747037243431,0.0002904927718294461,0.000508707012619339,0.0002182142407898929,0.00016053296323393745,0.0003400786098414742,0.0004948274328868708
64,mae_missing_repeat_mean,19,0.001121369522527522,0.0010244757795589976,0.0005076052493677707,0.0015356509320554323,0.0010280456826876616,0.0006523998730622005,0.0008069228491542163,0.0014358161959008276
64,mae_missing_repeat_std,19,0.00014818236458150074,0.00014088979988956824,0.00010692542995299676,0.0001688921691766879,6.196673922369114e-05,6.680847840623749e-05,0.0001159817087331652,0.0001803830204298363
64,rmse_missing_repeat_mean,19,0.00986337391383897,0.009714599116705358,0.0072526930016465485,0.012379556486848742,0.005126863485202193,0.0032437505612386178,0.008299936188986699,0.01142681163869124
64,rmse_missing_repeat_std,19,0.0011597537005713463,0.0010765733775850198,0.0008341425713752291,0.0014230807213877262,0.0005889381500124971,0.00044374660947727216,0.000945874681073885,0.0013736327200688076
64,psnr_missing_repeat_mean,19,40.71861410140991,40.35700798034668,38.18666672706604,42.960041761398315,4.773375034332275,3.2708505729490436,39.142114589021226,42.2951136137986
64,psnr_missing_repeat_std,19,1.1235728162954943,0.9588805588435266,0.7495518000224584,1.3472386649194905,0.5976868648970322,0.641671184144872,0.8142972054545526,1.432848427136436
64,ssim_missing_repeat_mean,19,0.901077993998402,0.9010015726089478,0.9005586318671703,0.9015517085790634,0.0009930767118930817,0.0006335466648402447,0.9007726342805181,0.901383353716286
64,ssim_missing_repeat_std,19,0.0008214781040575732,0.0007824592546691836,0.0005762617308568321,0.0009544358119082132,0.0003781740810513811,0.00045254720529105827,0.0006033573331563922,0.001039598874958754
128,known_fraction_repeat_mean,19,0.8713484218246058,0.8718538284301758,0.8691271245479584,0.8734264671802521,0.004299342632293701,0.0027341128519824506,0.8700306216127546,0.872666222036457
128,known_fraction_repeat_std,19,0.005243604941100753,0.005006968676699772,0.004406810384173831,0.00579938527771115,0.0013925748935373185,0.0012530409903680289,0.004639658516077378,0.005847551366124127
128,mae_all_repeat_mean,19,7.652072111634305e-05,6.9428623191925e-05,4.179921336344705e-05,9.933366027325974e-05,5.7534446909812686e-05,4.493115537436765e-05,5.486459743873772e-05,9.817684479394838e-05
128,mae_all_repeat_std,19,1.860840224139213e-05,1.8070740984299518e-05,1.3256366881696769e-05,2.3616109609505048e-05,1.035974272780828e-05,8.357455664946574e-06,1.4580237552499272e-05,2.263656693028499e-05
128,rmse_all_repeat_mean,19,0.0025118635425506477,0.00246307480847463,0.001950968369783368,0.0030906073516234756,0.0011396389818401076,0.0008806674230654599,0.00208739543186361,0.0029363316532376852
128,rmse_all_repeat_std,19,0.000435098809689351,0.00041013452042730893,0.00032885110606990895,0.0004993622146705406,0.00017051110860063167,0.00015997385638322613,0.00035799387904260875,0.0005122037403360932
128,psnr_all_repeat_mean,19,52.773008923781546,52.262189865112305,50.34655833244324,54.68958067893982,4.343022346496582,3.606536004481239,51.03471421246106,54.51130363510203
128,psnr_all_repeat_std,19,1.6938889299356041,1.3412243238467314,1.1616118559548414,1.8852660075458434,0.723654151591002,0.9113455231462931,1.2546344483215572,2.133143411549651
128,ssim_all_repeat_mean,19,0.9107386673751631,0.9121819213032722,0.9067941717803478,0.913113109767437,0.006318937987089157,0.0038348121172302597,0.9088903470994175,0.9125869876509086
128,ssim_all_repeat_std,19,0.00015671010265096792,0.00015933299937218116,0.00010911226355693495,0.00019441477353159152,8.530250997465657e-05,7.318345940900673e-05,0.00012143680431462919,0.00019198340098730665
128,mae_known_repeat_mean,19,4.3628602713385283e-10,5.095459193471541e-10,2.906769304422685e-10,5.459538515717455e-10,2.55276921129477e-10,1.8072851456886267e-10,3.491776714514174e-10,5.233943828162882e-10
128,mae_known_repeat_std,19,1.1681055023031597e-11,1.1042538769423068e-11,9.961941824634234e-12,1.2821620092938277e-11,2.8596782683040436e-12,4.418553154747115e-12,9.551380573354185e-12,1.3810729472709009e-11
128,rmse_known_repeat_mean,19,1.0000073063422047e-06,1.0000081260841398e-06,1.0000049996961025e-06,1.0000092061090982e-06,4.206412995699793e-12,2.9835314567202883e-12,1.0000058683260734e-06,1.000008744358336e-06
128,rmse_known_repeat_std,19,2.046375811920782e-13,2.0830279511594752e-13,1.6352588363273054e-13,2.4637353064395137e-13,8.284764701122083e-14,7.784405418425081e-14,1.671179480792813e-13,2.421572143048751e-13
128,psnr_known_repeat_mean,19,119.99993700730174,119.9999303817749,119.99992084503174,119.99995708465576,3.62396240234375e-05,2.6627983694933192e-05,119.99992417302443,119.99994984157905
128,psnr_known_repeat_std,19,2.010939934205007e-06,2.6973983046972182e-06,0.0,3.740155103275457e-06,3.740155103275457e-06,1.8780653571262669e-06,1.105741407488402e-06,2.9161384609216117e-06
128,ssim_known_repeat_mean,19,0.9120724742349825,0.9136377945542336,0.907681792974472,0.9147588238120079,0.007077030837535858,0.004290898399997507,0.9100043274075943,0.9141406210623707
128,ssim_known_repeat_std,19,0.00018355863504590907,0.00017869820408235746,0.00013294811271638492,0.00024492954066613075,0.00011198142794974583,6.837065265256109e-05,0.00015060503531259047,0.00021651223477922767
