case_id,path,slice_count,repeat_index,geometry_seed,known_fraction,mae_all,rmse_all,psnr_all,ssim_all,mae_known,rmse_known,psnr_known,ssim_known,mae_missing,rmse_missing,psnr_missing,ssim_missing
liver_45,liver_45.nii.gz,64,5,548048008,0.6711735725402832,0.00011692523548845202,0.003167283721268177,49.986263275146484,0.9054930210113525,6.537870245182376e-11,1.00000113434362e-06,119.99999237060547,0.9075438976287842,0.0003555833245627582,0.0055233631283044815,45.15592575073242,0.9013075828552246
liver_45,liver_45.nii.gz,64,6,358454762,0.6621499061584473,0.0001478664780734107,0.003555690636858344,48.98151779174805,0.905274510383606,7.051212391750994e-11,1.0000012480304576e-06,119.99999237060547,0.9074376821517944,0.0004376687575131655,0.006117330398410559,44.268760681152344,0.901035487651825
liver_45,liver_45.nii.gz,64,7,1826368599,0.6553444862365723,0.00018092195386998355,0.003805831540375948,48.39100646972656,0.9051845073699951,6.120993295555266e-11,1.00000113434362e-06,119.99999237060547,0.9071835279464722,0.000524935545399785,0.0064827147871255875,43.764862060546875,0.9013840556144714
liver_45,liver_45.nii.gz,128,0,1355528491,0.8797831535339355,3.058345464523882e-05,0.0014918381348252296,56.52556610107422,0.9063423275947571,1.0096034425144396e-10,1.0000015890909708e-06,119.99999237060547,0.9069745540618896,0.00025440167519263923,0.004302679095417261,47.325218200683594,0.9017165303230286
liver_45,liver_45.nii.gz,128,1,425905965,0.8804187774658203,4.652646748581901e-05,0.0016841834876686335,55.47221374511719,0.9062431454658508,9.880318785349118e-11,1.0000015890909708e-06,119.99999237060547,0.906844973564148,0.00038907764246687293,0.004870323929935694,46.24884033203125,0.9018129706382751
liver_45,liver_45.nii.gz,128,2,1396807308,0.872535228729248,3.3795644412748516e-05,0.0015063827158883214,56.44129180908203,0.9062973856925964,9.487208935121672e-11,1.000001475404133e-06,119.99999237060547,0.907006025314331,0.0002651364775374532,0.004219297785311937,47.49519729614258,0.901447594165802
liver_45,liver_45.nii.gz,128,3,2089825949,0.8608059883117676,2.658834637259133e-05,0.0013254444347694516,57.552772521972656,0.906356155872345,1.055790246895505e-10,1.0000017027778085e-06,119.99998474121094,0.907196044921875,0.00019101578800473362,0.00355263939127326,48.988975524902344,0.9011631608009338
liver_45,liver_45.nii.gz,128,4,1014180408,0.8670845031738281,4.246580647304654e-05,0.0018272382440045476,54.76409912109375,0.9061403274536133,9.867693467890959e-11,1.0000015890909708e-06,119.99999237060547,0.9069105982780457,0.00031949413823895156,0.005011956673115492,45.99985122680664,0.9011168479919434
liver_45,liver_45.nii.gz,128,5,1699809509,0.8677096366882324,1.811422589526046e-05,0.0010813749395310879,59.320472717285156,0.906402587890625,1.1270984145994589e-10,1.0000018164646463e-06,119.99998474121094,0.9072427749633789,0.00013692703214474022,0.0029731171671301126,50.53575897216797,0.9008933305740356
liver_45,liver_45.nii.gz,128,6,1833093238,0.8751788139343262,5.758644692832604e-05,0.0020148095209151506,53.915321350097656,0.9061274528503418,8.765325965054416e-11,1.0000013617172954e-06,119.99999237060547,0.9067321419715881,0.0004613509227056056,0.005702821537852287,44.878204345703125,0.901889979839325
liver_45,liver_45.nii.gz,128,7,3382845701,0.8750605583190918,5.5484815675299615e-05,0.0020907865837216377,53.593807220458984,0.9061252474784851,1.0126902788565317e-10,1.0000015890909708e-06,119.99999237060547,0.9067749977111816,0.00044409296242520213,0.0059150694869458675,44.56080627441406,0.901576042175293
liver_91,liver_91.nii.gz,4,0,1313698814,0.07299613952636719,0.007000145502388477,0.039772115647792816,28.008424758911133,0.8503677248954773,1.1680772451713728e-12,9.999999974752427e-07,120.0,0.8736320734024048,0.007551365997642279,0.04130835458636284,27.679241180419922,0.8485358953475952
liver_91,liver_91.nii.gz,4,1,2263316894,0.07696008682250977,0.008476541377604008,0.046838052570819855,26.588022232055664,0.8460220694541931,1.846522717716126e-12,9.999999974752427e-07,120.0,0.8747867345809937,0.009183287620544434,0.04875156655907631,26.24022674560547,0.8436238765716553
liver_91,liver_91.nii.gz,4,2,3403764031,0.07281637191772461,0.006750978529453278,0.03963148966431618,28.03919219970703,0.8491176962852478,1.9516015864994019e-13,9.999999974752427e-07,120.0,0.8540706038475037,0.00728116650134325,0.04115830734372139,27.71084976196289,0.8487289547920227
liver_91,liver_91.nii.gz,4,3,1750578457,0.06370830535888672,0.00878802128136158,0.04835931211709976,26.31039810180664,0.8439107537269592,3.437931536676153e-11,1.0000004522225936e-06,120.0,0.8635802268981934,0.009385986253619194,0.04997749999165535,26.02450942993164,0.8425723910331726
liver_91,liver_91.nii.gz,4,4,2590125190,0.07244110107421875,0.007231896743178368,0.041124217212200165,27.718046188354492,0.8504682183265686,7.84684654493023e-13,9.999999974752427e-07,120.0,0.8738690614700317,0.007796698249876499,0.0426999032497406,27.391462326049805,0.8486406803131104
liver_91,liver_91.nii.gz,4,5,1795632582,0.07296419143676758,0.007436190731823444,0.04412871599197388,27.105575561523438,0.8507962226867676,3.700530767231092e-12,9.999999974752427e-07,120.0,0.8590956330299377,0.008021471090614796,0.045832447707653046,26.776540756225586,0.8501430153846741
liver_91,liver_91.nii.gz,4,6,2059179376,0.07250261306762695,0.006496055983006954,0.03780578449368477,28.448833465576172,0.8541358113288879,9.800235709761518e-13,9.999999974752427e-07,120.0,0.8652629852294922,0.007003853563219309,0.03925562649965286,28.121963500976562,0.8532660603523254
liver_91,liver_91.nii.gz,4,7,2670715383,0.06937694549560547,0.009345810860395432,0.051729779690504074,25.725189208984375,0.8435574173927307,1.2664588995570103e-11,1.0000001111620804e-06,120.0,0.8627869486808777,0.010042531415820122,0.053623322397470474,25.412925720214844,0.8421239256858826
liver_91,liver_91.nii.gz,8,0,1333985892,0.14048337936401367,0.006486769765615463,0.04277719929814339,27.37575340270996,0.8628546595573425,4.251234780872082e-11,1.000000679596269e-06,119.99999237060547,0.8920117020606995,0.007546997629106045,0.04614080861210823,26.718294143676758,0.8580892086029053
liver_91,liver_91.nii.gz,8,1,632529133,0.13991975784301758,0.004787481389939785,0.03356296941637993,29.482791900634766,0.8671424388885498,3.122195210703005e-11,1.0000004522225936e-06,120.0,0.8902038335800171,0.005566319450736046,0.03619019314646721,28.828182220458984,0.8633908629417419
liver_91,liver_91.nii.gz,8,2,4154429639,0.1385669708251953,0.005855542607605457,0.039127737283706665,28.150306701660156,0.8630493879318237,1.538337859874339e-11,1.0000002248489182e-06,120.0,0.890306293964386,0.006797443609684706,0.04215741530060768,27.502519607543945,0.8586651086807251
liver_91,liver_91.nii.gz,8,3,1036601993,0.14502429962158203,0.004404076375067234,0.030875030905008316,30.20785140991211,0.8693175315856934,1.9793873137774476e-11,1.0000002248489182e-06,120.0,0.880379855632782,0.0051511130295693874,0.033391084522008896,29.527389526367188,0.8674410581588745
liver_91,liver_91.nii.gz,8,4,2951025735,0.1300969123840332,0.005726516246795654,0.03933250904083252,28.104969024658203,0.8649717569351196,2.067252792559149e-11,1.0000003385357559e-06,120.0,0.8865391612052917,0.006582935806363821,0.04217122122645378,27.499675750732422,0.8617463111877441
liver_91,liver_91.nii.gz,8,5,1791316060,0.1388106346130371,0.0045698704198002815,0.031182462349534035,30.12179183959961,0.869377076625824,8.113285217270505e-12,1.0000001111620804e-06,120.0,0.892681896686554,0.0053064641542732716,0.03360168635845184,29.4727783203125,0.8656207323074341
liver_91,liver_91.nii.gz,8,6,3751531192,0.13800525665283203,0.006019006483256817,0.041401900351047516,27.659595489501953,0.8649556636810303,1.566481146186849e-11,1.0000002248489182e-06,120.0,0.8902007937431335,0.006982648745179176,0.04459312930703163,27.01464080810547,0.8609139919281006
liver_91,liver_91.nii.gz,8,7,1860771247,0.14075613021850586,0.004444809164851904,0.030870679765939713,30.209075927734375,0.8709838390350342,2.5051693358646432e-11,1.0000003385357559e-06,120.0,0.8918353915214539,0.005172931123524904,0.03330335393548012,29.55023956298828,0.8675681948661804
liver_91,liver_91.nii.gz,16,0,3519130596,0.253695011138916,0.0022028435487300158,0.019202517345547676,34.33283615112305,0.8911877870559692,7.243877025997492e-11,1.00000113434362e-06,119.99999237060547,0.9033527374267578,0.0029516667127609253,0.022227980196475983,33.0620002746582,0.8870526552200317
liver_91,liver_91.nii.gz,16,1,3634819912,0.2529478073120117,0.0031295872759073973,0.025311995297670364,31.9334716796875,0.8833061456680298,4.807511333471126e-11,1.0000007932831068e-06,119.99999237060547,0.9021207690238953,0.004189248662441969,0.029285382479429245,30.666982650756836,0.8769357204437256
liver_91,liver_91.nii.gz,16,2,1911335195,0.25176239013671875,0.0023589753545820713,0.01970050297677517,34.11045455932617,0.8899253606796265,5.6645708956803986e-11,1.0000009069699445e-06,119.99999237060547,0.9019091725349426,0.003152708988636732,0.0227749552577734,32.85084915161133,0.8858931660652161
liver_91,liver_91.nii.gz,16,3,3948393328,0.25539159774780273,0.0024355563800781965,0.021087609231472015,33.51945495605469,0.890125036239624,6.00474947543006e-11,1.0000009069699445e-06,119.99999237060547,0.9032285213470459,0.0032709224615246058,0.02443787083029747,32.238731384277344,0.8856307864189148
liver_91,liver_91.nii.gz,16,4,3837287769,0.2577371597290039,0.002857374493032694,0.024631071835756302,32.17033386230469,0.8874151110649109,6.230072013835297e-11,1.0000010206567822e-06,119.99999237060547,0.9029459953308105,0.003849545493721962,0.028589360415935516,30.875911712646484,0.8820224404335022
liver_91,liver_91.nii.gz,16,5,795847800,0.2522130012512207,0.0022590665612369776,0.019301313906908035,34.28826141357422,0.8906444311141968,6.895353038549601e-11,1.00000113434362e-06,119.99999237060547,0.9024617671966553,0.003021002747118473,0.02232019230723381,33.02604293823242,0.8866589665412903
liver_91,liver_91.nii.gz,16,6,3635869135,0.2520155906677246,0.002008911920711398,0.017299151048064232,35.239501953125,0.893275797367096,6.83987241845152e-11,1.0000010206567822e-06,119.99999237060547,0.9037039875984192,0.002685766899958253,0.02000223472714424,33.97842788696289,0.8897623419761658
liver_91,liver_91.nii.gz,16,7,1115594483,0.24843740463256836,0.0020184072200208902,0.016673006117343903,35.559722900390625,0.8929460048675537,6.709201944010701e-11,1.0000010206567822e-06,119.99999237060547,0.9039139747619629,0.002685614163056016,0.019232304766774178,34.319374084472656,0.8893206715583801
liver_91,liver_91.nii.gz,32,0,2808329472,0.4264183044433594,0.0010079459752887487,0.010575583204627037,39.513912200927734,0.9024648666381836,1.6627993426610033e-10,1.0000026122725103e-06,119.99998474121094,0.9100194573402405,0.0017572840442880988,0.01396389864385128,37.09986877441406,0.8968487977981567
liver_91,liver_91.nii.gz,32,1,1692166608,0.42852354049682617,0.001152894226834178,0.01196401845663786,38.44245910644531,0.9012570381164551,1.6588677653750494e-10,1.000002725959348e-06,119.99998474121094,0.909227728843689,0.002017395803704858,0.01582624576985836,36.01244354248047,0.8952804803848267
liver_91,liver_91.nii.gz,32,2,3923706090,0.4189753532409668,0.0009097961010411382,0.009493757970631123,40.451236724853516,0.9038124084472656,1.5915019302426003e-10,1.0000024985856726e-06,119.99998474121094,0.9104495048522949,0.0015658475458621979,0.012454918585717678,38.09318161010742,0.8990267515182495
liver_91,liver_91.nii.gz,32,3,316384670,0.4405555725097656,0.0009469150099903345,0.00976286269724369,40.20845413208008,0.9031922817230225,1.5638465522549438e-10,1.0000024985856726e-06,119.99998474121094,0.9105206727981567,0.0016925986856222153,0.013052650727331638,37.68602752685547,0.8974215388298035
liver_91,liver_91.nii.gz,32,4,3377278578,0.434110164642334,0.001027147052809596,0.010271046310663223,39.76770782470703,0.9028559923171997,1.4835084549691402e-10,1.0000023848988349e-06,119.99998474121094,0.9096143841743469,0.0018151005497202277,0.013653649017214775,37.29502487182617,0.8976717591285706
liver_91,liver_91.nii.gz,32,5,2970665893,0.42279481887817383,0.0009925501653924584,0.010315368883311749,39.73030471801758,0.9028465747833252,1.5547958753803215e-10,1.0000024985856726e-06,119.99998474121094,0.9099246859550476,0.0017195792170241475,0.013577494770288467,37.343605041503906,0.8976622819900513
liver_91,liver_91.nii.gz,32,6,1551138387,0.43153810501098633,0.0008074401412159204,0.008945304900407791,40.96809768676758,0.9046566486358643,1.7527128359784427e-10,1.0000028396461857e-06,119.99996948242188,0.9116189479827881,0.0014203942846506834,0.011864365078508854,38.51511001586914,0.8993716239929199
liver_91,liver_91.nii.gz,32,7,3165240794,0.43365478515625,0.0008921516127884388,0.009743503294885159,40.2256965637207,0.9039779305458069,1.4887743815528154e-10,1.0000023848988349e-06,119.99998474121094,0.9105353355407715,0.0015752787003293633,0.012947160750627518,37.756507873535156,0.8989570736885071
liver_91,liver_91.nii.gz,64,0,2380442557,0.6529674530029297,0.00037817598786205053,0.005954944062978029,44.502445220947266,0.908278226852417,3.4520294955875386e-10,1.0000065913118306e-06,119.99993896484375,0.912121057510376,0.001089741475880146,0.010108636692166328,39.906150817871094,0.9010482430458069
liver_91,liver_91.nii.gz,64,1,1302618848,0.6491732597351074,0.0002887316222768277,0.004915717523545027,46.16825866699219,0.9091808795928955,3.8345360220404245e-10,1.0000071597460192e-06,119.99993133544922,0.9129384756088257,0.0008230027742683887,0.008299282751977444,41.61919021606445,0.902228057384491
liver_91,liver_91.nii.gz,64,2,4160950321,0.6600885391235352,0.00024517945712432265,0.00440791342407465,47.11534118652344,0.9093829393386841,3.679570537151733e-10,1.0000067049986683e-06,119.99993896484375,0.9131565690040588,0.0007213032222352922,0.007560493424534798,42.42900085449219,0.9020552039146423
liver_91,liver_91.nii.gz,64,3,2328626454,0.664492130279541,0.0002920470433309674,0.004842684138566256,46.298274993896484,0.9090355634689331,3.4746222565829044e-10,1.0000063639381551e-06,119.99993896484375,0.9126447439193726,0.000870461983140558,0.008360548876225948,41.55530548095703,0.9018875360488892
liver_91,liver_91.nii.gz,64,4,2892795391,0.6562409400939941,0.0002953234361484647,0.004823570605367422,46.33262634277344,0.9090629816055298,3.505495893563193e-10,1.0000065913118306e-06,119.99993896484375,0.9126100540161133,0.0008590993820689619,0.008227000944316387,41.69517135620117,0.9022921323776245
liver_91,liver_91.nii.gz,64,5,1217149521,0.6448750495910645,0.00041587810846976936,0.006304696202278137,44.0067138671875,0.9079716205596924,3.699920925193112e-10,1.0000070460591814e-06,119.99993896484375,0.9119318127632141,0.0011710748076438904,0.01057970616966486,39.510528564453125,0.9007806777954102
liver_91,liver_91.nii.gz,64,6,191990938,0.6630382537841797,0.0002508051984477788,0.004698587581515312,46.56065368652344,0.9093974828720093,3.8582301242762185e-10,1.0000071597460192e-06,119.99993133544922,0.91315096616745,0.0007443127688020468,0.00809425674378872,41.836463928222656,0.9020121693611145
liver_91,liver_91.nii.gz,64,7,2487073073,0.6476640701293945,0.0003082099719904363,0.005268251057714224,45.56666946411133,0.9089178442955017,3.899155165409951e-10,1.0000073871196946e-06,119.99993133544922,0.9128908514976501,0.000874760968144983,0.008875400759279728,41.03623962402344,0.9016148447990417
liver_91,liver_91.nii.gz,128,0,574559783,0.87701416015625,9.247422713087872e-05,0.0032248315401375294,49.82986068725586,0.9104089736938477,5.044130113596168e-10,1.0000085239880718e-06,119.99992370605469,0.9116576910018921,0.0007519060163758695,0.009195586666464806,40.72841262817383,0.9015048146247864
liver_91,liver_91.nii.gz,128,1,3681786714,0.8774499893188477,7.78522007749416e-05,0.0027284682728350163,51.28162384033203,0.9104915857315063,4.995086566594864e-10,1.0000085239880718e-06,119.99992370605469,0.9117477536201477,0.0006352651980705559,0.007794032339006662,42.164756774902344,0.9014992713928223
liver_91,liver_91.nii.gz,128,2,533689701,0.8719158172607422,5.534503361559473e-05,0.0022590423468500376,52.92151641845703,0.9106396436691284,5.060858399019708e-10,1.0000085239880718e-06,119.99992370605469,0.9120184779167175,0.00043209546129219234,0.006312139332294464,43.99646759033203,0.9012538194656372
liver_91,liver_91.nii.gz,128,3,111988999,0.8756556510925293,4.2751606088131666e-05,0.0017601345898583531,55.089080810546875,0.9107791781425476,5.22758836218884e-10,1.000008865048585e-06,119.99992370605469,0.9120839834213257,0.00034381254226900637,0.00499151973053813,46.035343170166016,0.901591420173645
liver_91,liver_91.nii.gz,128,4,2404531182,0.8748507499694824,4.418928438099101e-05,0.0017898613587021828,54.9436149597168,0.9107873439788818,5.132043123801111e-10,1.0000087513617473e-06,119.99992370605469,0.9120951890945435,0.0003530890680849552,0.005059472285211086,45.91789627075195,0.901645839214325
liver_91,liver_91.nii.gz,128,5,3626059289,0.8605084419250488,6.971962284296751e-05,0.0023793845903128386,52.470706939697266,0.910612940788269,5.105285083573108e-10,1.0000087513617473e-06,119.99992370605469,0.9120696187019348,0.0004998093354515731,0.006370751187205315,43.91618728637695,0.901627779006958
liver_91,liver_91.nii.gz,128,6,4034076007,0.8705344200134277,4.870534758083522e-05,0.0019580137450248003,54.1636848449707,0.9107109904289246,5.21983511969637e-10,1.0000089787354227e-06,119.99992370605469,0.9120973944664001,0.0003761995176319033,0.005441749468445778,45.28522872924805,0.9013895988464355
liver_91,liver_91.nii.gz,128,7,3995875444,0.8669013977050781,4.8243113269563764e-05,0.0021549733355641365,53.33116149902344,0.9107265472412109,5.335286656915628e-10,1.0000092061090982e-06,119.99992370605469,0.9121884703636169,0.0003624579985626042,0.005906838923692703,44.572898864746094,0.9012062549591064
liver_84,liver_84.nii.gz,4,0,1006761919,0.07117509841918945,0.011779368855059147,0.05318127200007439,25.484827041625977,0.8187949657440186,3.4940585581094696e-12,9.999999974752427e-07,120.0,0.8511765599250793,0.012682012282311916,0.05518128722906113,25.16416358947754,0.816313624382019
liver_84,liver_84.nii.gz,4,1,1183163426,0.0728459358215332,0.012401754036545753,0.05694800615310669,24.890430450439453,0.8133700489997864,1.170485691877332e-12,9.999999974752427e-07,120.0,0.8524552583694458,0.013376152142882347,0.05914289504289627,24.561948776245117,0.8102992177009583
liver_84,liver_84.nii.gz,4,2,291560032,0.07421255111694336,0.010251717641949654,0.04798867926001549,26.377222061157227,0.8230384588241577,1.436164230074477e-12,9.999999974752427e-07,120.0,0.8579932451248169,0.011073511093854904,0.04987502843141556,26.04233741760254,0.8202364444732666
liver_84,liver_84.nii.gz,4,3,509124201,0.06937456130981445,0.010453111492097378,0.04848835617303848,26.287250518798828,0.8184290528297424,1.2290546184956508e-12,9.999999974752427e-07,120.0,0.84675133228302,0.011232350952923298,0.0502631850540638,25.975000381469727,0.8163176774978638
liver_84,liver_84.nii.gz,4,4,129699585,0.07126426696777344,0.010565712116658688,0.0487225241959095,26.245403289794922,0.8195160627365112,9.970533079717292e-12,1.0000001111620804e-06,120.0,0.8579207062721252,0.01137644611299038,0.05055727809667587,25.92432403564453,0.8165692687034607
liver_84,liver_84.nii.gz,4,5,3729187640,0.06645345687866211,0.010714725591242313,0.04834240302443504,26.31343650817871,0.816847562789917,2.619622400945598e-12,9.999999974752427e-07,120.0,0.8503053188323975,0.011477441526949406,0.05003342404961586,26.014795303344727,0.8144658803939819
liver_84,liver_84.nii.gz,4,6,1910106699,0.07320880889892578,0.010616263374686241,0.04815758019685745,26.34670639038086,0.8181208372116089,1.6499690069088357e-12,9.999999974752427e-07,120.0,0.869729220867157,0.011454859748482704,0.050023455172777176,26.016525268554688,0.8140442371368408
liver_84,liver_84.nii.gz,4,7,461588677,0.07170581817626953,0.014025899581611156,0.06268881261348724,24.056198120117188,0.8130601644515991,2.675466835924678e-12,9.999999974752427e-07,120.0,0.8568731546401978,0.015109325759112835,0.06506497412919998,23.733055114746094,0.809675931930542
liver_84,liver_84.nii.gz,8,0,2501887512,0.13209247589111328,0.007744195871055126,0.04045422002673149,27.860721588134766,0.8426744937896729,1.4765714692610565e-11,1.0000002248489182e-06,120.0,0.8765468597412109,0.008922834880650043,0.04342372715473175,27.245460510253906,0.8375192880630493
liver_84,liver_84.nii.gz,8,1,2041730604,0.13983774185180664,0.006022608373314142,0.03176144137978554,29.96199607849121,0.85197913646698,1.7218896447568355e-11,1.0000002248489182e-06,120.0,0.8773629665374756,0.0070017119869589806,0.034246012568473816,29.30780029296875,0.8478525280952454
liver_84,liver_84.nii.gz,8,2,2619342250,0.14148378372192383,0.006099020596593618,0.03228112682700157,29.821025848388672,0.8514189720153809,1.6472418915003395e-11,1.0000002248489182e-06,120.0,0.8744609951972961,0.007104141172021627,0.034839700907468796,29.158512115478516,0.8476216793060303
liver_84,liver_84.nii.gz,8,3,590527102,0.13837385177612305,0.008665937930345535,0.04527546465396881,26.882741928100586,0.8402632474899292,1.3614034378994777e-11,1.0000002248489182e-06,120.0,0.8766195178031921,0.010057654231786728,0.048775698989629745,26.235931396484375,0.834424614906311
liver_84,liver_84.nii.gz,8,4,1793852431,0.13503646850585938,0.007544237654656172,0.039156828075647354,28.143848419189453,0.8430675268173218,1.504973576316182e-11,1.0000002248489182e-06,120.0,0.8756617307662964,0.008722029626369476,0.042102567851543427,27.51382827758789,0.8379790782928467
liver_84,liver_84.nii.gz,8,5,4230626783,0.13054895401000977,0.006170086096972227,0.03274688497185707,29.69659996032715,0.8519875407218933,2.4192935849098873e-11,1.0000003385357559e-06,120.0,0.8744099736213684,0.007096530869603157,0.03511942923069,29.08905029296875,0.8486208319664001
liver_84,liver_84.nii.gz,8,6,3710296221,0.1364588737487793,0.006710692308843136,0.03487496078014374,29.14972496032715,0.8484026193618774,1.4491760222390404e-11,1.0000002248489182e-06,120.0,0.8802765607833862,0.007771132048219442,0.03752944990992546,28.512556076049805,0.8433659076690674
liver_84,liver_84.nii.gz,8,7,146444757,0.14229440689086914,0.007425740826874971,0.03865952417254448,28.25486946105957,0.8451235890388489,1.2285884982976558e-11,1.0000001111620804e-06,120.0,0.880948543548584,0.00865767989307642,0.041743360459804535,27.588253021240234,0.8391802310943604
liver_84,liver_84.nii.gz,16,0,1529104045,0.25261354446411133,0.0038041523657739162,0.02313937060534954,32.71297073364258,0.8782633543014526,4.5169996215621566e-11,1.000000679596269e-06,119.99999237060547,0.8952662348747253,0.005089940037578344,0.026765719056129456,31.448421478271484,0.8725166916847229
liver_84,liver_84.nii.gz,16,1,4268578202,0.2507147789001465,0.0038431561551988125,0.023084642365574837,32.73353958129883,0.8773295879364014,6.609633673715365e-11,1.0000010206567822e-06,119.99999237060547,0.8954828381538391,0.00512909609824419,0.02666855975985527,31.480009078979492,0.8712554574012756
liver_84,liver_84.nii.gz,16,2,8662328,0.25865650177001953,0.003942685201764107,0.023340657353401184,32.63774108886719,0.8757473230361938,4.990536803251011e-11,1.0000007932831068e-06,119.99999237060547,0.8944467902183533,0.005318297538906336,0.027108365669846535,31.337932586669922,0.8692231178283691
liver_84,liver_84.nii.gz,16,3,714388216,0.26291370391845703,0.004534550942480564,0.026660308241844177,31.482696533203125,0.8702834844589233,5.08820069411442e-11,1.0000007932831068e-06,119.99999237060547,0.8950314521789551,0.006151994690299034,0.031053174287080765,30.157880783081055,0.8614562153816223
liver_84,liver_84.nii.gz,16,4,2462275681,0.25757694244384766,0.00393039220944047,0.0233193077147007,32.645687103271484,0.876543402671814,6.172294619855023e-11,1.0000009069699445e-06,119.99999237060547,0.8941647410392761,0.005294006317853928,0.027063870802521706,31.35219955444336,0.8704299926757812
liver_84,liver_84.nii.gz,16,5,3666673163,0.25678539276123047,0.003793953452259302,0.022746428847312927,32.86173629760742,0.8776301145553589,6.059544532810435e-11,1.0000009069699445e-06,119.99999237060547,0.8955289125442505,0.005104788579046726,0.02638494037091732,31.572877883911133,0.8714461922645569
liver_84,liver_84.nii.gz,16,6,1883675340,0.2554659843444824,0.004279253538697958,0.025375358760356903,31.91175651550293,0.8729287981987,6.245672728999452e-11,1.0000009069699445e-06,119.99999237060547,0.8961910009384155,0.005747559480369091,0.029408300295472145,30.630599975585938,0.8649472594261169
liver_84,liver_84.nii.gz,16,7,3873969070,0.253201961517334,0.0042780423536896706,0.02529430389404297,31.939544677734375,0.8739427328109741,5.403438113615877e-11,1.0000007932831068e-06,119.99999237060547,0.8956258296966553,0.00572851300239563,0.02926989272236824,30.67157745361328,0.8665910959243774
liver_84,liver_84.nii.gz,32,0,1398970680,0.43072032928466797,0.002012785756960511,0.014778295531868935,36.607513427734375,0.8977072834968567,1.3823193978357295e-10,1.0000021575251594e-06,119.99998474121094,0.9085755944252014,0.0035356711596250534,0.019586710259318352,34.160770416259766,0.8894844651222229
liver_84,liver_84.nii.gz,32,1,1266677471,0.4279813766479492,0.0020093717612326145,0.015285614877939224,36.3143424987793,0.8977935910224915,1.3901213513634048e-10,1.0000021575251594e-06,119.99998474121094,0.9089459180831909,0.0035127734299749136,0.02021053619682789,33.88844299316406,0.8894495964050293
liver_84,liver_84.nii.gz,32,2,3587193663,0.423978328704834,0.0020466099958866835,0.014998880214989185,36.47882080078125,0.8975694179534912,1.409972832933093e-10,1.0000021575251594e-06,119.99998474121094,0.9082640409469604,0.003553008660674095,0.01976238749921322,34.08320999145508,0.8896979689598083
liver_84,liver_84.nii.gz,32,3,3960481455,0.4228224754333496,0.0022018160670995712,0.015965966507792473,35.93609619140625,0.8959782123565674,1.4506781886858278e-10,1.0000022712119971e-06,119.99998474121094,0.9073798060417175,0.003814798779785633,0.021015537902712822,33.549190521240234,0.8876259922981262
liver_84,liver_84.nii.gz,32,4,2901446197,0.42620229721069336,0.0020895246416330338,0.01563468761742115,36.11821746826172,0.8964710831642151,1.5259493668651203e-10,1.0000023848988349e-06,119.99998474121094,0.9086835980415344,0.003641570219770074,0.02064000628888607,33.70580291748047,0.8874001502990723
liver_84,liver_84.nii.gz,32,5,2752478101,0.43596410751342773,0.0020332024432718754,0.015367836691439152,36.26774597167969,0.8974906802177429,1.4010551052656695e-10,1.0000021575251594e-06,119.99998474121094,0.9085202813148499,0.003604738973081112,0.020462531596422195,33.78081512451172,0.8889656066894531
liver_84,liver_84.nii.gz,32,6,3063903298,0.43145036697387695,0.0019309332128614187,0.014661010354757309,36.676719665527344,0.8989163637161255,1.591760750985216e-10,1.0000023848988349e-06,119.99998474121094,0.908970832824707,0.0033962437883019447,0.019443735480308533,34.224403381347656,0.8912867307662964
liver_84,liver_84.nii.gz,32,7,83087602,0.4337749481201172,0.0019473365973681211,0.014212621375918388,36.94651794433594,0.8982911705970764,1.3981102386928512e-10,1.0000021575251594e-06,119.99998474121094,0.9083409309387207,0.003439156571403146,0.018887724727392197,34.47640609741211,0.8905925154685974
liver_84,liver_84.nii.gz,64,0,3115347751,0.6576743125915527,0.0006664789980277419,0.008053340017795563,41.88047790527344,0.9105536341667175,3.3039096458686856e-10,1.000005568130291e-06,119.99995422363281,0.9159083962440491,0.001946914242580533,0.013764367438852787,37.224876403808594,0.9002664089202881
liver_84,liver_84.nii.gz,64,1,877451778,0.6554965972900391,0.0006320526590570807,0.007406332995742559,42.60793685913086,0.9111969470977783,3.2780841929813676e-10,1.0000056818171288e-06,119.99995422363281,0.9161991477012634,0.0018346768338233232,0.01261846348643303,37.9798698425293,0.9016796350479126
liver_84,liver_84.nii.gz,64,2,611572986,0.652134895324707,0.0006696495693176985,0.007810585200786591,42.146331787109375,0.9107252955436707,3.5169547829561054e-10,1.000006022877642e-06,119.99995422363281,0.9158335328102112,0.0019250260666012764,0.013242749497294426,37.5604362487793,0.901149332523346
liver_84,liver_84.nii.gz,64,3,4242860245,0.6611423492431641,0.0006975366268306971,0.008077708072960377,41.85424041748047,0.9105520248413086,3.231998280117665e-10,1.000005568130291e-06,119.99995422363281,0.9154620170593262,0.0020584939047694206,0.013876485638320446,37.15441131591797,0.9009724259376526
liver_84,liver_84.nii.gz,64,4,1004928694,0.6645770072937012,0.0007176766521297395,0.008249822072684765,41.67110824584961,0.9100193977355957,3.356710187585321e-10,1.0000057955039665e-06,119.99995422363281,0.9155859351158142,0.0021396162919700146,0.014244532212615013,36.92703628540039,0.8989906311035156
