case_id,slice_count,path,known_fraction_repeat_mean,known_fraction_repeat_std,mae_all_repeat_mean,mae_all_repeat_std,rmse_all_repeat_mean,rmse_all_repeat_std,psnr_all_repeat_mean,psnr_all_repeat_std,ssim_all_repeat_mean,ssim_all_repeat_std,mae_known_repeat_mean,mae_known_repeat_std,rmse_known_repeat_mean,rmse_known_repeat_std,psnr_known_repeat_mean,psnr_known_repeat_std,ssim_known_repeat_mean,ssim_known_repeat_std,mae_missing_repeat_mean,mae_missing_repeat_std,rmse_missing_repeat_mean,rmse_missing_repeat_std,psnr_missing_repeat_mean,psnr_missing_repeat_std,ssim_missing_repeat_mean,ssim_missing_repeat_std
liver_86,4,liver_86.nii.gz,0.07260119915008545,0.0031878951561354367,0.010996534256264567,0.002207539373371617,0.052999460604041815,0.008144362645985753,25.59523320198059,1.2332035327120348,0.8271087929606438,0.005935150538152123,4.058774326289212e-12,4.323534382952805e-12,1.0000000258969521e-06,8.038873388460929e-14,120.0,0.0,0.8610069751739502,0.011290237242570304,0.011853176401928067,0.0023501339376970323,0.055027400609105825,0.008390302951436685,25.267876386642456,1.2241264479749516,0.8244539201259613,0.006507801413173868
liver_86,8,liver_86.nii.gz,0.13617533445358276,0.0064923387094724255,0.006471998989582062,0.0004801641739251698,0.037021073047071695,0.0025003087940529416,28.64860725402832,0.593081445924786,0.8540312945842743,0.003554781740340251,2.544484620833204e-11,1.7504383491495674e-11,1.0000003527466106e-06,2.813605685961325e-13,119.99999904632568,2.6973983046972182e-06,0.8833170235157013,0.0022418053350475938,0.007492732896935195,0.0005602440266237308,0.03983361925929785,0.0027017845465260423,28.012755393981934,0.5959900499109928,0.8494055792689323,0.004359215142584326
liver_86,16,liver_86.nii.gz,0.2539066672325134,0.005481151658374405,0.003575664886739105,0.0006692939622531699,0.023694557137787342,0.004466740679277002,32.632904052734375,1.5537513812940302,0.8808948621153831,0.005749352418196677,6.263839707337793e-11,8.620716312624484e-12,1.0000009638133633e-06,1.2153634175430143e-13,119.99999237060547,0.0,0.8994363844394684,0.0010324934723780932,0.004793872154550627,0.0009030781310964347,0.027435982134193182,0.005191382622982776,31.360733032226562,1.5625023227247574,0.8745726719498634,0.0075074961104230386
liver_86,32,liver_86.nii.gz,0.4308476448059082,0.011818760070152213,0.001622006093384698,0.0002534209090990468,0.013253347366116941,0.0021971687376416806,37.64307641983032,1.283841913980597,0.9008147791028023,0.0023600445752604985,1.669789116004461e-10,1.1414615554740101e-11,1.0000026406942197e-06,1.5788033916337862e-13,119.99997901916504,7.897173606975794e-06,0.910302460193634,0.0009624349101062116,0.002843981172190979,0.00038299380529396507,0.017546510556712747,0.0027060807102578456,35.19455432891846,1.2040007243724413,0.8936765268445015,0.0032352837056618565
liver_86,64,liver_86.nii.gz,0.6685847043991089,0.005447236426152388,0.0006064976842026226,6.25609475154142e-05,0.0070459244307130575,0.00034336752363121214,43.05026578903198,0.42332779372927554,0.9100778698921204,0.0006022592281193361,3.616744924384019e-10,2.0417055474420792e-11,1.0000063070947363e-06,3.543362811224049e-13,119.99994277954102,7.063446806126033e-06,0.9146392270922661,0.0005690102385251113,0.0018288206920260563,0.00017327666070775065,0.012237880378961563,0.0005470618000758224,38.25348234176636,0.38883208722981755,0.900875598192215,0.0006275302622078553
liver_86,128,liver_86.nii.gz,0.8744581341743469,0.002933494224178526,0.00011002490373357432,2.638188219513432e-05,0.0029694100958295166,0.00045446175940882795,50.636173248291016,1.3375684296311683,0.9141060635447502,0.00022873805541233719,5.89532693495709e-10,2.5500895398963813e-11,1.0000096040130302e-06,4.2537719614005497e-13,119.99991703033447,2.6973983046972182e-06,0.9157977625727654,0.00027140039350054734,0.0008769010819378309,0.00020846721532345695,0.008382110099773854,0.0012718254403139319,41.623032093048096,1.349275968419664,0.9023300036787987,0.00037423083952938603
liver_91,4,liver_91.nii.gz,0.07172071933746338,0.0038293361412315256,0.0076907051261514425,0.0010435820390124343,0.04367368342354894,0.004921812490836969,27.242960214614868,0.9651704176812005,0.848546989262104,0.0037108261763424927,6.9648629345711675e-12,1.1797922675419223e-11,1.0000000685295163e-06,1.6005810188896236e-13,120.0,0.0,0.8658855333924294,0.007596761752198299,0.008283295086584985,0.00110860965845968,0.04532587854191661,0.00506712036953542,26.91971492767334,0.9580285804238257,0.8472043499350548,0.003993317797886554
liver_91,8,liver_91.nii.gz,0.1389579176902771,0.0041898898327881705,0.0052867590566165745,0.0008232625819880324,0.03614131105132401,0.005036475321010408,28.91401696205139,1.2136750756207924,0.8665815442800522,0.003084433977417846,2.2301733701955706e-11,1.0675536906598418e-11,1.0000003243249012e-06,1.7651558534001843e-13,119.99999904632568,2.6973983046972182e-06,0.8892698660492897,0.004053987057292669,0.00613835669355467,0.000945297601796637,0.038943611551076174,0.005388124974960137,28.264214992523193,1.2038130179471185,0.8629294335842133,0.003711043304012124
liver_91,16,liver_91.nii.gz,0.25302499532699585,0.002740661336741449,0.002408840344287455,0.00039661188660499857,0.020400895969942212,0.0031427600759573425,33.89425468444824,1.3057488170604605,0.8898532092571259,0.003219895387772608,6.299401018178274e-11,7.953085682848048e-12,1.0000009922350728e-06,1.1767705689334563e-13,119.99999237060547,0.0,0.9029546156525612,0.0007316008780496496,0.003225809516152367,0.0005378791100752305,0.02360878512263298,0.003667237631204233,32.62729001045227,1.3173450772664037,0.8854095935821533,0.004175876894918326
liver_91,32,liver_91.nii.gz,0.42957133054733276,0.006876800261404091,0.0009671050356701016,0.00010367597159219629,0.010133930714800954,0.0009030722224802735,39.91348361968994,0.7525432391820409,0.9031329676508904,0.0010436837769650562,1.5946008923017896e-10,9.247493770029403e-12,1.0000025554290914e-06,1.6077746776921858e-13,119.9999828338623,5.3947966093944364e-06,0.9102388396859169,0.0007246210260674294,0.001695434853900224,0.0001809785838974096,0.013417547917924821,0.0011877407962201164,37.475221157073975,0.7480648144738704,0.8977800384163857,0.001349177665599717
liver_91,64,liver_91.nii.gz,0.6548174619674683,0.007331861000011133,0.0003092938532063272,5.922491706338313e-05,0.005152045574504882,0.0006552601693332917,45.818872928619385,1.0641842551551675,0.9089034423232079,0.0005145410258191533,3.6754450524756344e-10,1.8067715670824362e-11,1.0000068755289249e-06,3.595093471822542e-13,119.9999361038208,3.948586803487897e-06,0.9126805663108826,0.00045332562487002885,0.0008942196727730334,0.00015788697149434318,0.008763165795244277,0.0010475364509569454,41.198506355285645,1.0012738726873098,0.9017398580908775,0.0005545573739156526
liver_91,128,liver_91.nii.gz,0.8718538284301758,0.005810956163104835,5.991005446048803e-05,1.813690373123177e-05,0.002281838722410612,0.0004976979364121779,53.00390625,1.8084925346717884,0.9106446504592896,0.00013605153036421445,5.140014178173224e-10,1.1332948985553908e-11,1.000008765572602e-06,2.4637353064395137e-13,119.99992370605469,0.0,0.9119948223233223,0.00018780626626475254,0.0004693293922173325,0.00015074130803373366,0.006384011241607368,0.0014495045454381665,44.07714891433716,1.845140217559655,0.9014648497104645,0.0001669786073146806
liver_98,4,liver_98.nii.gz,0.07275676727294922,0.0027078566398891315,0.015384364523924887,0.002672311627131946,0.06654887506738305,0.009153605190901493,23.607607126235962,1.1766553800692128,0.8081455528736115,0.007602020262939093,3.44446439957697e-12,2.1394669532291267e-12,1.0000000116860974e-06,4.0194366942304644e-14,120.0,0.0,0.8489110469818115,0.011903139486201121,0.01659518468659371,0.002909550123169591,0.06911632930859923,0.00955897108131025,23.27952790260315,1.182405268905601,0.8049205839633942,0.007905646758828707
liver_98,8,liver_98.nii.gz,0.13878625631332397,0.005921217844151456,0.008906502393074334,0.0009322851751614984,0.04569672141224146,0.004240131441860422,26.835095643997192,0.8080122178582102,0.8420437872409821,0.005075575012145746,2.1852171547959154e-11,6.8268970467834075e-12,1.0000003101140464e-06,1.1767705689334563e-13,120.0,0.0,0.8776511326432228,0.002697249364900218,0.010338875581510365,0.0010422982272812607,0.049235265236347914,0.0044780862137338,26.18611478805542,0.79441932046933,0.8363213166594505,0.005531482222620046
liver_98,16,liver_98.nii.gz,0.25113803148269653,0.0036254861587611993,0.004564759379718453,0.00043876241140364974,0.027616012142971158,0.0027564965601751044,31.214877128601074,0.8710044238953072,0.876083217561245,0.0040863350000092434,7.055064258493227e-11,8.124686779733213e-12,1.0000011059219105e-06,1.1767705689334563e-13,119.99999237060547,0.0,0.8963446319103241,0.0006841496409798519,0.006094462412875146,0.000572514706640239,0.03190974425524473,0.003154677987008094,29.958849906921387,0.861730556882556,0.8693003728985786,0.005251599358506255
liver_98,32,liver_98.nii.gz,0.42995262145996094,0.0041348624044251344,0.0022288297186605632,0.00016749906693507832,0.016321598435752094,0.0010163761640629469,35.75943660736084,0.53962716212315,0.8982029110193253,0.0018134706358852912,1.704092283949521e-10,1.2329223092622439e-11,1.0000028680678952e-06,1.992417723805975e-13,119.99997138977051,5.3947966093944364e-06,0.9097028523683548,0.0011336291501449867,0.003909604711225256,0.00028758595408504185,0.021616869140416384,0.00132906308830685,33.31844615936279,0.5322788526983343,0.8895334452390671,0.0024092399843849374
liver_98,64,liver_98.nii.gz,0.6633360981941223,0.00553542939815259,0.000773313149693422,5.674336884355219e-05,0.008783536904957145,0.0007399628989643741,41.15305757522583,0.7214947912704065,0.9115119948983192,0.0005174186720192981,4.2760317162104933e-10,1.640328449521111e-11,1.0000080408190115e-06,3.582230842135553e-13,119.99992847442627,3.948586803487897e-06,0.9170985668897629,0.00043026632687240594,0.002296016114996746,0.00014908334675698215,0.015132466796785593,0.001178019681369356,36.42450952529907,0.6693280787165466,0.9005204141139984,0.0012539299868928894
liver_98,128,liver_98.nii.gz,0.8723311424255371,0.005006968676699772,0.00015457073641300667,2.846912528372247e-05,0.003843574784696102,0.0005734396799233346,48.39258575439453,1.3277818665616794,0.9163128733634949,0.00023029756477424047,6.837223912037338e-10,1.0803444966765968e-11,1.0000118493280752e-06,2.169857715263169e-13,119.99989318847656,0.0,0.9182688444852829,0.00025078668227854445,0.0012102896798751317,0.00021362366675661316,0.010759538738057017,0.0015965381173581549,39.45048522949219,1.3203982004284882,0.9029513522982597,0.00048224166265042363

